dateRep,day,month,year,cases,deaths,countriesAndTerritories
21/06/2020,21,6,2020,331,0,Nepal
20/06/2020,20,6,2020,426,0,Nepal
19/06/2020,19,6,2020,671,2,Nepal
18/06/2020,18,6,2020,586,1,Nepal
17/06/2020,17,6,2020,380,0,Nepal
16/06/2020,16,6,2020,451,0,Nepal
15/06/2020,15,6,2020,425,1,Nepal
14/06/2020,14,6,2020,273,2,Nepal
13/06/2020,13,6,2020,448,1,Nepal
12/06/2020,12,6,2020,250,0,Nepal
11/06/2020,11,6,2020,279,0,Nepal
10/06/2020,10,6,2020,323,1,Nepal
09/06/2020,9,6,2020,314,1,Nepal
08/06/2020,8,6,2020,536,2,Nepal
07/06/2020,7,6,2020,0,0,Nepal
06/06/2020,6,6,2020,278,1,Nepal
05/06/2020,5,6,2020,334,1,Nepal
04/06/2020,4,6,2020,201,1,Nepal
03/06/2020,3,6,2020,301,0,Nepal
02/06/2020,2,6,2020,226,0,Nepal
01/06/2020,1,6,2020,171,2,Nepal
31/05/2020,31,5,2020,189,0,Nepal
30/05/2020,30,5,2020,170,1,Nepal
29/05/2020,29,5,2020,156,1,Nepal
28/05/2020,28,5,2020,114,0,Nepal
27/05/2020,27,5,2020,90,0,Nepal
26/05/2020,26,5,2020,79,1,Nepal
25/05/2020,25,5,2020,19,0,Nepal
24/05/2020,24,5,2020,36,0,Nepal
23/05/2020,23,5,2020,61,0,Nepal
22/05/2020,22,5,2020,43,1,Nepal
21/05/2020,21,5,2020,42,0,Nepal
20/05/2020,20,5,2020,27,0,Nepal
19/05/2020,19,5,2020,71,0,Nepal
18/05/2020,18,5,2020,13,1,Nepal
17/05/2020,17,5,2020,15,1,Nepal
16/05/2020,16,5,2020,18,0,Nepal
15/05/2020,15,5,2020,39,0,Nepal
14/05/2020,14,5,2020,2,0,Nepal
13/05/2020,13,5,2020,83,0,Nepal
12/05/2020,12,5,2020,14,0,Nepal
11/05/2020,11,5,2020,11,0,Nepal
10/05/2020,10,5,2020,8,0,Nepal
09/05/2020,9,5,2020,0,0,Nepal
08/05/2020,8,5,2020,2,0,Nepal
07/05/2020,7,5,2020,17,0,Nepal
06/05/2020,6,5,2020,0,0,Nepal
05/05/2020,5,5,2020,7,0,Nepal
04/05/2020,4,5,2020,16,0,Nepal
03/05/2020,3,5,2020,0,0,Nepal
02/05/2020,2,5,2020,2,0,Nepal
01/05/2020,1,5,2020,0,0,Nepal
30/04/2020,30,4,2020,3,0,Nepal
29/04/2020,29,4,2020,2,0,Nepal
28/04/2020,28,4,2020,0,0,Nepal
27/04/2020,27,4,2020,3,0,Nepal
26/04/2020,26,4,2020,0,0,Nepal
25/04/2020,25,4,2020,1,0,Nepal
24/04/2020,24,4,2020,3,0,Nepal
23/04/2020,23,4,2020,3,0,Nepal
22/04/2020,22,4,2020,11,0,Nepal
21/04/2020,21,4,2020,0,0,Nepal
20/04/2020,20,4,2020,0,0,Nepal
19/04/2020,19,4,2020,1,0,Nepal
18/04/2020,18,4,2020,14,0,Nepal
17/04/2020,17,4,2020,0,0,Nepal
16/04/2020,16,4,2020,0,0,Nepal
15/04/2020,15,4,2020,2,0,Nepal
14/04/2020,14,4,2020,2,0,Nepal
13/04/2020,13,4,2020,3,0,Nepal
12/04/2020,12,4,2020,0,0,Nepal
11/04/2020,11,4,2020,0,0,Nepal
10/04/2020,10,4,2020,0,0,Nepal
09/04/2020,9,4,2020,0,0,Nepal
08/04/2020,8,4,2020,0,0,Nepal
07/04/2020,7,4,2020,0,0,Nepal
06/04/2020,6,4,2020,3,0,Nepal
05/04/2020,5,4,2020,0,0,Nepal
04/04/2020,4,4,2020,1,0,Nepal
03/04/2020,3,4,2020,0,0,Nepal
02/04/2020,2,4,2020,0,0,Nepal
01/04/2020,1,4,2020,0,0,Nepal
31/03/2020,31,3,2020,0,0,Nepal
30/03/2020,30,3,2020,0,0,Nepal
29/03/2020,29,3,2020,2,0,Nepal
28/03/2020,28,3,2020,0,0,Nepal
27/03/2020,27,3,2020,0,0,Nepal
26/03/2020,26,3,2020,0,0,Nepal
25/03/2020,25,3,2020,1,0,Nepal
24/03/2020,24,3,2020,1,0,Nepal
23/03/2020,23,3,2020,0,0,Nepal
22/03/2020,22,3,2020,0,0,Nepal
21/03/2020,21,3,2020,0,0,Nepal
20/03/2020,20,3,2020,0,0,Nepal
19/03/2020,19,3,2020,0,0,Nepal
18/03/2020,18,3,2020,0,0,Nepal
17/03/2020,17,3,2020,0,0,Nepal
15/03/2020,15,3,2020,0,0,Nepal
02/03/2020,2,3,2020,0,0,Nepal
01/03/2020,1,3,2020,0,0,Nepal
29/02/2020,29,2,2020,0,0,Nepal
28/02/2020,28,2,2020,0,0,Nepal
27/02/2020,27,2,2020,0,0,Nepal
26/02/2020,26,2,2020,0,0,Nepal
25/02/2020,25,2,2020,0,0,Nepal
24/02/2020,24,2,2020,0,0,Nepal
23/02/2020,23,2,2020,0,0,Nepal
22/02/2020,22,2,2020,0,0,Nepal
21/02/2020,21,2,2020,0,0,Nepal
20/02/2020,20,2,2020,0,0,Nepal
19/02/2020,19,2,2020,0,0,Nepal
18/02/2020,18,2,2020,0,0,Nepal
17/02/2020,17,2,2020,0,0,Nepal
16/02/2020,16,2,2020,0,0,Nepal
15/02/2020,15,2,2020,0,0,Nepal
14/02/2020,14,2,2020,0,0,Nepal
13/02/2020,13,2,2020,0,0,Nepal
12/02/2020,12,2,2020,0,0,Nepal
11/02/2020,11,2,2020,0,0,Nepal
10/02/2020,10,2,2020,0,0,Nepal
09/02/2020,9,2,2020,0,0,Nepal
08/02/2020,8,2,2020,0,0,Nepal
07/02/2020,7,2,2020,0,0,Nepal
06/02/2020,6,2,2020,0,0,Nepal
05/02/2020,5,2,2020,0,0,Nepal
04/02/2020,4,2,2020,0,0,Nepal
03/02/2020,3,2,2020,0,0,Nepal
02/02/2020,2,2,2020,0,0,Nepal
01/02/2020,1,2,2020,0,0,Nepal
31/01/2020,31,1,2020,0,0,Nepal
30/01/2020,30,1,2020,0,0,Nepal
29/01/2020,29,1,2020,0,0,Nepal
28/01/2020,28,1,2020,0,0,Nepal
27/01/2020,27,1,2020,0,0,Nepal
26/01/2020,26,1,2020,0,0,Nepal
25/01/2020,25,1,2020,1,0,Nepal
24/01/2020,24,1,2020,0,0,Nepal
23/01/2020,23,1,2020,0,0,Nepal
22/01/2020,22,1,2020,0,0,Nepal
21/01/2020,21,1,2020,0,0,Nepal
20/01/2020,20,1,2020,0,0,Nepal
19/01/2020,19,1,2020,0,0,Nepal
18/01/2020,18,1,2020,0,0,Nepal
17/01/2020,17,1,2020,0,0,Nepal
16/01/2020,16,1,2020,0,0,Nepal
15/01/2020,15,1,2020,0,0,Nepal
14/01/2020,14,1,2020,0,0,Nepal
13/01/2020,13,1,2020,0,0,Nepal
12/01/2020,12,1,2020,0,0,Nepal
11/01/2020,11,1,2020,0,0,Nepal
10/01/2020,10,1,2020,0,0,Nepal
09/01/2020,9,1,2020,0,0,Nepal
08/01/2020,8,1,2020,0,0,Nepal
07/01/2020,7,1,2020,0,0,Nepal
06/01/2020,6,1,2020,0,0,Nepal
05/01/2020,5,1,2020,0,0,Nepal
04/01/2020,4,1,2020,0,0,Nepal
03/01/2020,3,1,2020,0,0,Nepal
02/01/2020,2,1,2020,0,0,Nepal
01/01/2020,1,1,2020,0,0,Nepal
31/12/2019,31,12,2019,0,0,Nepal
14/12/2020,14,12,2020,9868,29,Netherlands
13/12/2020,13,12,2020,9071,53,Netherlands
12/12/2020,12,12,2020,8827,63,Netherlands
11/12/2020,11,12,2020,8709,61,Netherlands
10/12/2020,10,12,2020,6524,66,Netherlands
09/12/2020,9,12,2020,6139,71,Netherlands
08/12/2020,8,12,2020,7055,17,Netherlands
07/12/2020,7,12,2020,6769,25,Netherlands
06/12/2020,6,12,2020,6520,39,Netherlands
05/12/2020,5,12,2020,5867,58,Netherlands
04/12/2020,4,12,2020,5603,61,Netherlands
03/12/2020,3,12,2020,4917,66,Netherlands
02/12/2020,2,12,2020,4042,62,Netherlands
01/12/2020,1,12,2020,4562,27,Netherlands
30/11/2020,30,11,2020,5578,23,Netherlands
29/11/2020,29,11,2020,4452,59,Netherlands
28/11/2020,28,11,2020,5733,83,Netherlands
27/11/2020,27,11,2020,4467,75,Netherlands
26/11/2020,26,11,2020,4901,73,Netherlands
25/11/2020,25,11,2020,3919,90,Netherlands
24/11/2020,24,11,2020,5163,54,Netherlands
23/11/2020,23,11,2020,5382,21,Netherlands
22/11/2020,22,11,2020,6062,48,Netherlands
21/11/2020,21,11,2020,5919,51,Netherlands
20/11/2020,20,11,2020,5638,73,Netherlands
19/11/2020,19,11,2020,4606,82,Netherlands
18/11/2020,18,11,2020,4296,85,Netherlands
17/11/2020,17,11,2020,4822,44,Netherlands
16/11/2020,16,11,2020,5408,43,Netherlands
15/11/2020,15,11,2020,5903,85,Netherlands
14/11/2020,14,11,2020,6086,53,Netherlands
13/11/2020,13,11,2020,5627,89,Netherlands
12/11/2020,12,11,2020,5400,74,Netherlands
11/11/2020,11,11,2020,4664,98,Netherlands
10/11/2020,10,11,2020,4674,39,Netherlands
09/11/2020,9,11,2020,5659,44,Netherlands
08/11/2020,8,11,2020,6659,73,Netherlands
07/11/2020,7,11,2020,7232,118,Netherlands
06/11/2020,6,11,2020,6957,87,Netherlands
05/11/2020,5,11,2020,7622,106,Netherlands
04/11/2020,4,11,2020,7729,113,Netherlands
03/11/2020,3,11,2020,8278,29,Netherlands
02/11/2020,2,11,2020,8673,39,Netherlands
01/11/2020,1,11,2020,9790,50,Netherlands
31/10/2020,31,10,2020,11102,87,Netherlands
30/10/2020,30,10,2020,10248,56,Netherlands
29/10/2020,29,10,2020,8092,60,Netherlands
28/10/2020,28,10,2020,10283,70,Netherlands
27/10/2020,27,10,2020,10324,26,Netherlands
26/10/2020,26,10,2020,10194,27,Netherlands
25/10/2020,25,10,2020,8639,55,Netherlands
24/10/2020,24,10,2020,9983,45,Netherlands
23/10/2020,23,10,2020,9268,46,Netherlands
22/10/2020,22,10,2020,8738,59,Netherlands
21/10/2020,21,10,2020,8149,45,Netherlands
20/10/2020,20,10,2020,7720,8,Netherlands
19/10/2020,19,10,2020,8439,23,Netherlands
18/10/2020,18,10,2020,8105,29,Netherlands
17/10/2020,17,10,2020,7978,16,Netherlands
16/10/2020,16,10,2020,7779,29,Netherlands
15/10/2020,15,10,2020,7271,32,Netherlands
14/10/2020,14,10,2020,7368,35,Netherlands
13/10/2020,13,10,2020,6844,12,Netherlands
12/10/2020,12,10,2020,6368,17,Netherlands
11/10/2020,11,10,2020,6493,23,Netherlands
10/10/2020,10,10,2020,5959,13,Netherlands
09/10/2020,9,10,2020,5813,13,Netherlands
08/10/2020,8,10,2020,4979,36,Netherlands
07/10/2020,7,10,2020,4517,21,Netherlands
06/10/2020,6,10,2020,4572,7,Netherlands
05/10/2020,5,10,2020,4000,5,Netherlands
04/10/2020,4,10,2020,3963,21,Netherlands
03/10/2020,3,10,2020,3820,9,Netherlands
02/10/2020,2,10,2020,3253,13,Netherlands
01/10/2020,1,10,2020,3293,13,Netherlands
30/09/2020,30,9,2020,3001,13,Netherlands
29/09/2020,29,9,2020,2909,6,Netherlands
28/09/2020,28,9,2020,2989,8,Netherlands
27/09/2020,27,9,2020,2711,38,Netherlands
26/09/2020,26,9,2020,2776,16,Netherlands
25/09/2020,25,9,2020,2541,16,Netherlands
24/09/2020,24,9,2020,2351,5,Netherlands
23/09/2020,23,9,2020,2243,10,Netherlands
22/09/2020,22,9,2020,2215,2,Netherlands
21/09/2020,21,9,2020,1843,4,Netherlands
20/09/2020,20,9,2020,1882,2,Netherlands
19/09/2020,19,9,2020,1972,7,Netherlands
18/09/2020,18,9,2020,1750,6,Netherlands
17/09/2020,17,9,2020,1540,2,Netherlands
16/09/2020,16,9,2020,1376,2,Netherlands
15/09/2020,15,9,2020,1298,2,Netherlands
14/09/2020,14,9,2020,1086,1,Netherlands
13/09/2020,13,9,2020,1231,1,Netherlands
12/09/2020,12,9,2020,1268,3,Netherlands
11/09/2020,11,9,2020,823,3,Netherlands
10/09/2020,10,9,2020,1140,2,Netherlands
09/09/2020,9,9,2020,963,1,Netherlands
08/09/2020,8,9,2020,797,0,Netherlands
07/09/2020,7,9,2020,925,2,Netherlands
06/09/2020,6,9,2020,654,4,Netherlands
05/09/2020,5,9,2020,744,2,Netherlands
04/09/2020,4,9,2020,421,0,Netherlands
03/09/2020,3,9,2020,914,5,Netherlands
02/09/2020,2,9,2020,461,6,Netherlands
01/09/2020,1,9,2020,525,0,Netherlands
31/08/2020,31,8,2020,508,0,Netherlands
30/08/2020,30,8,2020,500,4,Netherlands
29/08/2020,29,8,2020,507,2,Netherlands
28/08/2020,28,8,2020,510,3,Netherlands
27/08/2020,27,8,2020,570,8,Netherlands
26/08/2020,26,8,2020,414,5,Netherlands
25/08/2020,25,8,2020,572,2,Netherlands
24/08/2020,24,8,2020,456,0,Netherlands
23/08/2020,23,8,2020,508,5,Netherlands
22/08/2020,22,8,2020,534,4,Netherlands
21/08/2020,21,8,2020,529,10,Netherlands
20/08/2020,20,8,2020,552,6,Netherlands
19/08/2020,19,8,2020,487,3,Netherlands
18/08/2020,18,8,2020,481,0,Netherlands
17/08/2020,17,8,2020,506,3,Netherlands
16/08/2020,16,8,2020,652,2,Netherlands
15/08/2020,15,8,2020,636,2,Netherlands
14/08/2020,14,8,2020,577,4,Netherlands
13/08/2020,13,8,2020,654,2,Netherlands
12/08/2020,12,8,2020,779,2,Netherlands
11/08/2020,11,8,2020,575,0,Netherlands
10/08/2020,10,8,2020,577,0,Netherlands
09/08/2020,9,8,2020,486,3,Netherlands
08/08/2020,8,8,2020,519,0,Netherlands
07/08/2020,7,8,2020,601,0,Netherlands
06/08/2020,6,8,2020,426,4,Netherlands
05/08/2020,5,8,2020,540,1,Netherlands
04/08/2020,4,8,2020,372,0,Netherlands
03/08/2020,3,8,2020,311,0,Netherlands
02/08/2020,2,8,2020,431,0,Netherlands
01/08/2020,1,8,2020,338,0,Netherlands
31/07/2020,31,7,2020,342,0,Netherlands
30/07/2020,30,7,2020,247,0,Netherlands
29/07/2020,29,7,2020,223,0,Netherlands
28/07/2020,28,7,2020,205,0,Netherlands
27/07/2020,27,7,2020,214,0,Netherlands
26/07/2020,26,7,2020,137,1,Netherlands
25/07/2020,25,7,2020,191,0,Netherlands
24/07/2020,24,7,2020,163,0,Netherlands
23/07/2020,23,7,2020,168,3,Netherlands
22/07/2020,22,7,2020,163,0,Netherlands
21/07/2020,21,7,2020,185,0,Netherlands
20/07/2020,20,7,2020,144,0,Netherlands
19/07/2020,19,7,2020,127,0,Netherlands
18/07/2020,18,7,2020,103,0,Netherlands
17/07/2020,17,7,2020,99,0,Netherlands
16/07/2020,16,7,2020,106,1,Netherlands
15/07/2020,15,7,2020,53,0,Netherlands
14/07/2020,14,7,2020,71,0,Netherlands
13/07/2020,13,7,2020,101,0,Netherlands
12/07/2020,12,7,2020,81,0,Netherlands
11/07/2020,11,7,2020,42,0,Netherlands
10/07/2020,10,7,2020,52,0,Netherlands
09/07/2020,9,7,2020,52,3,Netherlands
08/07/2020,8,7,2020,37,4,Netherlands
07/07/2020,7,7,2020,36,1,Netherlands
06/07/2020,6,7,2020,73,1,Netherlands
05/07/2020,5,7,2020,61,6,Netherlands
04/07/2020,4,7,2020,75,2,Netherlands
03/07/2020,3,7,2020,77,3,Netherlands
02/07/2020,2,7,2020,62,2,Netherlands
01/07/2020,1,7,2020,50,6,Netherlands
30/06/2020,30,6,2020,76,2,Netherlands
29/06/2020,29,6,2020,73,0,Netherlands
28/06/2020,28,6,2020,69,2,Netherlands
27/06/2020,27,6,2020,91,3,Netherlands
26/06/2020,26,6,2020,110,3,Netherlands
25/06/2020,25,6,2020,82,2,Netherlands
24/06/2020,24,6,2020,64,5,Netherlands
23/06/2020,23,6,2020,65,0,Netherlands
22/06/2020,22,6,2020,91,1,Netherlands
21/06/2020,21,6,2020,76,8,Netherlands
20/06/2020,20,6,2020,107,3,Netherlands
19/06/2020,19,6,2020,115,4,Netherlands
18/06/2020,18,6,2020,117,4,Netherlands
17/06/2020,17,6,2020,139,5,Netherlands
16/06/2020,16,6,2020,165,6,Netherlands
15/06/2020,15,6,2020,143,2,Netherlands
14/06/2020,14,6,2020,179,4,Netherlands
13/06/2020,13,6,2020,210,9,Netherlands
12/06/2020,12,6,2020,164,2,Netherlands
11/06/2020,11,6,2020,184,11,Netherlands
10/06/2020,10,6,2020,164,15,Netherlands
09/06/2020,9,6,2020,165,3,Netherlands
08/06/2020,8,6,2020,239,2,Netherlands
07/06/2020,7,6,2020,183,6,Netherlands
06/06/2020,6,6,2020,210,15,Netherlands
05/06/2020,5,6,2020,209,13,Netherlands
04/06/2020,4,6,2020,86,10,Netherlands
03/06/2020,3,6,2020,102,5,Netherlands
02/06/2020,2,6,2020,103,6,Netherlands
01/06/2020,1,6,2020,185,5,Netherlands
31/05/2020,31,5,2020,131,20,Netherlands
30/05/2020,30,5,2020,176,28,Netherlands
29/05/2020,29,5,2020,182,32,Netherlands
28/05/2020,28,5,2020,190,15,Netherlands
27/05/2020,27,5,2020,133,26,Netherlands
26/05/2020,26,5,2020,209,8,Netherlands
25/05/2020,25,5,2020,172,11,Netherlands
24/05/2020,24,5,2020,176,23,Netherlands
23/05/2020,23,5,2020,188,13,Netherlands
22/05/2020,22,5,2020,253,27,Netherlands
21/05/2020,21,5,2020,198,33,Netherlands
20/05/2020,20,5,2020,108,21,Netherlands
19/05/2020,19,5,2020,146,14,Netherlands
18/05/2020,18,5,2020,125,10,Netherlands
17/05/2020,17,5,2020,189,27,Netherlands
16/05/2020,16,5,2020,200,53,Netherlands
15/05/2020,15,5,2020,270,28,Netherlands
14/05/2020,14,5,2020,227,52,Netherlands
13/05/2020,13,5,2020,196,54,Netherlands
12/05/2020,12,5,2020,161,16,Netherlands
11/05/2020,11,5,2020,245,18,Netherlands
10/05/2020,10,5,2020,289,63,Netherlands
09/05/2020,9,5,2020,319,71,Netherlands
08/05/2020,8,5,2020,455,84,Netherlands
07/05/2020,7,5,2020,232,36,Netherlands
06/05/2020,6,5,2020,317,86,Netherlands
05/05/2020,5,5,2020,199,26,Netherlands
04/05/2020,4,5,2020,335,69,Netherlands
03/05/2020,3,5,2020,445,94,Netherlands
02/05/2020,2,5,2020,475,98,Netherlands
01/05/2020,1,5,2020,514,84,Netherlands
30/04/2020,30,4,2020,386,145,Netherlands
29/04/2020,29,4,2020,171,48,Netherlands
28/04/2020,28,4,2020,400,43,Netherlands
27/04/2020,27,4,2020,655,66,Netherlands
26/04/2020,26,4,2020,655,120,Netherlands
25/04/2020,25,4,2020,806,112,Netherlands
24/04/2020,24,4,2020,887,123,Netherlands
23/04/2020,23,4,2020,708,138,Netherlands
22/04/2020,22,4,2020,729,165,Netherlands
21/04/2020,21,4,2020,750,67,Netherlands
20/04/2020,20,4,2020,1066,83,Netherlands
19/04/2020,19,4,2020,1140,142,Netherlands
18/04/2020,18,4,2020,1235,144,Netherlands
17/04/2020,17,4,2020,1061,181,Netherlands
16/04/2020,16,4,2020,734,189,Netherlands
15/04/2020,15,4,2020,868,122,Netherlands
14/04/2020,14,4,2020,964,86,Netherlands
13/04/2020,13,4,2020,1174,94,Netherlands
12/04/2020,12,4,2020,1316,132,Netherlands
11/04/2020,11,4,2020,1335,115,Netherlands
10/04/2020,10,4,2020,1213,148,Netherlands
09/04/2020,9,4,2020,969,147,Netherlands
08/04/2020,8,4,2020,777,234,Netherlands
07/04/2020,7,4,2020,952,101,Netherlands
06/04/2020,6,4,2020,1224,115,Netherlands
05/04/2020,5,4,2020,904,164,Netherlands
04/04/2020,4,4,2020,1026,148,Netherlands
03/04/2020,3,4,2020,1083,166,Netherlands
02/04/2020,2,4,2020,1019,134,Netherlands
01/04/2020,1,4,2020,845,175,Netherlands
31/03/2020,31,3,2020,884,93,Netherlands
30/03/2020,30,3,2020,1104,132,Netherlands
29/03/2020,29,3,2020,1159,93,Netherlands
28/03/2020,28,3,2020,1172,112,Netherlands
27/03/2020,27,3,2020,1019,78,Netherlands
26/03/2020,26,3,2020,852,80,Netherlands
25/03/2020,25,3,2020,811,63,Netherlands
24/03/2020,24,3,2020,545,34,Netherlands
23/03/2020,23,3,2020,573,43,Netherlands
22/03/2020,22,3,2020,637,30,Netherlands
21/03/2020,21,3,2020,534,30,Netherlands
20/03/2020,20,3,2020,409,18,Netherlands
19/03/2020,19,3,2020,346,15,Netherlands
18/03/2020,18,3,2020,292,19,Netherlands
17/03/2020,17,3,2020,278,4,Netherlands
16/03/2020,16,3,2020,176,8,Netherlands
15/03/2020,15,3,2020,155,7,Netherlands
14/03/2020,14,3,2020,190,0,Netherlands
13/03/2020,13,3,2020,111,0,Netherlands
12/03/2020,12,3,2020,121,1,Netherlands
11/03/2020,11,3,2020,61,1,Netherlands
10/03/2020,10,3,2020,56,0,Netherlands
09/03/2020,9,3,2020,77,2,Netherlands
08/03/2020,8,3,2020,60,0,Netherlands
07/03/2020,7,3,2020,46,1,Netherlands
06/03/2020,6,3,2020,44,0,Netherlands
05/03/2020,5,3,2020,10,0,Netherlands
04/03/2020,4,3,2020,10,0,Netherlands
03/03/2020,3,3,2020,5,0,Netherlands
02/03/2020,2,3,2020,6,0,Netherlands
01/03/2020,1,3,2020,5,0,Netherlands
29/02/2020,29,2,2020,1,0,Netherlands
28/02/2020,28,2,2020,1,0,Netherlands
27/02/2020,27,2,2020,0,0,Netherlands
26/02/2020,26,2,2020,0,0,Netherlands
25/02/2020,25,2,2020,0,0,Netherlands
24/02/2020,24,2,2020,0,0,Netherlands
23/02/2020,23,2,2020,0,0,Netherlands
22/02/2020,22,2,2020,0,0,Netherlands
21/02/2020,21,2,2020,0,0,Netherlands
20/02/2020,20,2,2020,0,0,Netherlands
19/02/2020,19,2,2020,0,0,Netherlands
18/02/2020,18,2,2020,0,0,Netherlands
17/02/2020,17,2,2020,0,0,Netherlands
16/02/2020,16,2,2020,0,0,Netherlands
15/02/2020,15,2,2020,0,0,Netherlands
14/02/2020,14,2,2020,0,0,Netherlands
13/02/2020,13,2,2020,0,0,Netherlands
12/02/2020,12,2,2020,0,0,Netherlands
11/02/2020,11,2,2020,0,0,Netherlands
10/02/2020,10,2,2020,0,0,Netherlands
09/02/2020,9,2,2020,0,0,Netherlands
08/02/2020,8,2,2020,0,0,Netherlands
07/02/2020,7,2,2020,0,0,Netherlands
06/02/2020,6,2,2020,0,0,Netherlands
05/02/2020,5,2,2020,0,0,Netherlands
04/02/2020,4,2,2020,0,0,Netherlands
03/02/2020,3,2,2020,0,0,Netherlands
02/02/2020,2,2,2020,0,0,Netherlands
01/02/2020,1,2,2020,0,0,Netherlands
31/01/2020,31,1,2020,0,0,Netherlands
30/01/2020,30,1,2020,0,0,Netherlands
29/01/2020,29,1,2020,0,0,Netherlands
28/01/2020,28,1,2020,0,0,Netherlands
27/01/2020,27,1,2020,0,0,Netherlands
26/01/2020,26,1,2020,0,0,Netherlands
25/01/2020,25,1,2020,0,0,Netherlands
24/01/2020,24,1,2020,0,0,Netherlands
23/01/2020,23,1,2020,0,0,Netherlands
22/01/2020,22,1,2020,0,0,Netherlands
21/01/2020,21,1,2020,0,0,Netherlands
20/01/2020,20,1,2020,0,0,Netherlands
19/01/2020,19,1,2020,0,0,Netherlands
18/01/2020,18,1,2020,0,0,Netherlands
17/01/2020,17,1,2020,0,0,Netherlands
16/01/2020,16,1,2020,0,0,Netherlands
15/01/2020,15,1,2020,0,0,Netherlands
14/01/2020,14,1,2020,0,0,Netherlands
13/01/2020,13,1,2020,0,0,Netherlands
12/01/2020,12,1,2020,0,0,Netherlands
11/01/2020,11,1,2020,0,0,Netherlands
10/01/2020,10,1,2020,0,0,Netherlands
09/01/2020,9,1,2020,0,0,Netherlands
08/01/2020,8,1,2020,0,0,Netherlands
07/01/2020,7,1,2020,0,0,Netherlands
06/01/2020,6,1,2020,0,0,Netherlands
05/01/2020,5,1,2020,0,0,Netherlands
04/01/2020,4,1,2020,0,0,Netherlands
03/01/2020,3,1,2020,0,0,Netherlands
02/01/2020,2,1,2020,0,0,Netherlands
01/01/2020,1,1,2020,0,0,Netherlands
31/12/2019,31,12,2019,0,0,Netherlands
14/12/2020,14,12,2020,0,0,New_Caledonia
13/12/2020,13,12,2020,0,0,New_Caledonia
12/12/2020,12,12,2020,0,0,New_Caledonia
11/12/2020,11,12,2020,0,0,New_Caledonia
10/12/2020,10,12,2020,0,0,New_Caledonia
09/12/2020,9,12,2020,1,0,New_Caledonia
08/12/2020,8,12,2020,0,0,New_Caledonia
07/12/2020,7,12,2020,0,0,New_Caledonia
06/12/2020,6,12,2020,0,0,New_Caledonia
05/12/2020,5,12,2020,0,0,New_Caledonia
04/12/2020,4,12,2020,1,0,New_Caledonia
03/12/2020,3,12,2020,1,0,New_Caledonia
02/12/2020,2,12,2020,0,0,New_Caledonia
01/12/2020,1,12,2020,1,0,New_Caledonia
30/11/2020,30,11,2020,0,0,New_Caledonia
29/11/2020,29,11,2020,0,0,New_Caledonia
28/11/2020,28,11,2020,0,0,New_Caledonia
27/11/2020,27,11,2020,0,0,New_Caledonia
26/11/2020,26,11,2020,0,0,New_Caledonia
25/11/2020,25,11,2020,0,0,New_Caledonia
24/11/2020,24,11,2020,0,0,New_Caledonia
23/11/2020,23,11,2020,0,0,New_Caledonia
22/11/2020,22,11,2020,0,0,New_Caledonia
21/11/2020,21,11,2020,2,0,New_Caledonia
20/11/2020,20,11,2020,0,0,New_Caledonia
19/11/2020,19,11,2020,0,0,New_Caledonia
18/11/2020,18,11,2020,0,0,New_Caledonia
17/11/2020,17,11,2020,0,0,New_Caledonia
16/11/2020,16,11,2020,0,0,New_Caledonia
15/11/2020,15,11,2020,0,0,New_Caledonia
14/11/2020,14,11,2020,0,0,New_Caledonia
13/11/2020,13,11,2020,0,0,New_Caledonia
12/11/2020,12,11,2020,1,0,New_Caledonia
11/11/2020,11,11,2020,0,0,New_Caledonia
10/11/2020,10,11,2020,0,0,New_Caledonia
09/11/2020,9,11,2020,0,0,New_Caledonia
08/11/2020,8,11,2020,0,0,New_Caledonia
07/11/2020,7,11,2020,0,0,New_Caledonia
06/11/2020,6,11,2020,1,0,New_Caledonia
05/11/2020,5,11,2020,0,0,New_Caledonia
04/11/2020,4,11,2020,0,0,New_Caledonia
03/11/2020,3,11,2020,0,0,New_Caledonia
02/11/2020,2,11,2020,0,0,New_Caledonia
01/11/2020,1,11,2020,0,0,New_Caledonia
31/10/2020,31,10,2020,0,0,New_Caledonia
30/10/2020,30,10,2020,1,0,New_Caledonia
29/10/2020,29,10,2020,0,0,New_Caledonia
28/10/2020,28,10,2020,0,0,New_Caledonia
27/10/2020,27,10,2020,0,0,New_Caledonia
26/10/2020,26,10,2020,0,0,New_Caledonia
25/10/2020,25,10,2020,0,0,New_Caledonia
24/10/2020,24,10,2020,0,0,New_Caledonia
23/10/2020,23,10,2020,0,0,New_Caledonia
22/10/2020,22,10,2020,0,0,New_Caledonia
21/10/2020,21,10,2020,0,0,New_Caledonia
20/10/2020,20,10,2020,0,0,New_Caledonia
19/10/2020,19,10,2020,0,0,New_Caledonia
18/10/2020,18,10,2020,0,0,New_Caledonia
17/10/2020,17,10,2020,0,0,New_Caledonia
16/10/2020,16,10,2020,0,0,New_Caledonia
15/10/2020,15,10,2020,0,0,New_Caledonia
14/10/2020,14,10,2020,0,0,New_Caledonia
13/10/2020,13,10,2020,0,0,New_Caledonia
12/10/2020,12,10,2020,0,0,New_Caledonia
11/10/2020,11,10,2020,0,0,New_Caledonia
10/10/2020,10,10,2020,0,0,New_Caledonia
09/10/2020,9,10,2020,0,0,New_Caledonia
